recording,channel,source_channel_index,sample_rate_hz,sample_offset,time_scale,transformation
sub-SD019_ses-01_task-PassiveListen,ROF11,186,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,ROF12,187,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,ROF13,188,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,ROF14,189,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB1,194,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB2,195,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB3,196,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB4,197,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB5,198,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB6,199,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB7,200,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB8,201,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB9,202,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB10,203,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB11,204,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB12,205,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB13,206,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHB14,207,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH1,208,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH2,209,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH3,210,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH4,211,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH5,212,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH6,213,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH7,214,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH8,215,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH9,216,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH10,217,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH11,218,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH12,219,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH13,220,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH14,221,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH15,222,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RHH16,223,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA1,224,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA2,225,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA3,226,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA4,227,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA5,228,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA6,229,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA7,230,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA8,231,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA9,232,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA10,233,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA11,234,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA12,235,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA13,236,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA14,237,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA15,238,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD019_ses-01_task-PassiveListen,RA16,239,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG1,1,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG2,2,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG3,3,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG4,4,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG5,5,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG6,6,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG7,7,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG8,8,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG9,9,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG10,10,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG11,11,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG12,12,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG13,13,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG14,14,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG15,15,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEG16,16,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA1,17,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA2,18,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA3,19,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA4,20,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA5,21,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA6,22,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA7,23,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA8,24,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA9,25,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA10,26,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA11,27,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA12,28,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA13,29,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LSMA14,30,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV1,31,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV2,32,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV3,33,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV4,34,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV5,35,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV6,36,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV7,37,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV8,38,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV9,39,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV10,40,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV11,41,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV12,42,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV13,43,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV14,44,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV15,45,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LPPV16,46,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH1,47,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH2,48,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH3,49,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH4,50,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH5,51,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH6,52,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH7,53,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH8,54,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH9,55,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH10,56,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH11,57,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH12,58,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH13,59,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH14,60,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH15,61,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LTH16,62,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF1,65,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF2,66,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF3,67,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF4,68,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF5,69,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF6,70,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF7,71,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF8,72,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF9,73,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF10,74,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF11,75,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF12,76,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF13,77,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF14,78,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF15,79,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,LMEGOF16,80,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH1,81,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH2,82,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH3,83,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH4,84,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH5,85,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH6,86,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH7,87,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH8,88,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH9,89,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH10,90,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH11,91,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH12,92,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH13,93,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH14,94,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH15,95,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RTH16,96,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA1,97,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA2,98,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA3,99,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA4,100,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA5,101,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA6,102,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA7,103,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA8,104,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA9,105,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA10,106,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA11,107,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA12,108,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA13,109,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA14,110,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA15,111,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RSMA16,112,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG1,113,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG2,114,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG3,115,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG4,116,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG5,117,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG6,118,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG7,119,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG8,120,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG9,121,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG10,122,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG11,123,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG12,124,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG13,125,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG14,126,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG15,127,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RMEG16,128,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC1,129,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC2,130,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC3,131,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC4,132,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC5,133,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC6,134,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC7,135,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC8,136,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC9,137,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC10,138,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC11,139,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC12,140,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC13,141,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC14,142,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC15,143,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD021_ses-01_task-PassiveListen,RFAC16,144,512.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN1,2,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN2,3,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN3,4,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN4,5,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN5,6,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN6,7,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN7,8,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN8,9,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN9,10,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN10,11,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN11,12,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN12,13,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN13,14,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN14,15,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN15,16,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIN16,17,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN1,18,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN2,19,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN3,20,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN4,21,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN5,22,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN6,23,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN7,24,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN8,25,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN9,26,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN10,27,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN11,28,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN12,29,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN13,30,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN14,31,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN15,32,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMIN16,33,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN1,34,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN2,35,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN3,36,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN4,37,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN5,38,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN6,39,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN7,40,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN8,41,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN9,42,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN10,43,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN11,44,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN12,45,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN13,46,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN14,47,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN15,48,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAIN16,49,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC1,50,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC2,51,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC3,52,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC4,53,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC5,54,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC6,55,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC7,56,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC8,57,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC9,58,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC10,59,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC11,60,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC12,61,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAC13,62,1024.0,0,1,CHANNEL_SELECTION_ONLY
