path,story,rate,frames,duration_s,channels,nonfinite,scan
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2102a-ex01_normed.wav,s2102a-ex01,44100,1243116,28.18857142857143,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2102a-ex01_question_normed.wav,s2102a-ex01_question,44100,217501,4.931995464852608,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2102a-ex02_normed.wav,s2102a-ex02,44100,1603804,36.367437641723356,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2102a-ex02_question_normed.wav,s2102a-ex02_question,44100,124294,2.818458049886621,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2102a-ex03_normed.wav,s2102a-ex03,44100,1996545,45.27312925170068,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2102a-ex03_question_normed.wav,s2102a-ex03_question,44100,101789,2.308140589569161,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2202b-ex02_normed.wav,s2202b-ex02,44100,2404657,54.52736961451247,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2202b-ex02_question_normed.wav,s2202b-ex02_question,44100,203633,4.617528344671202,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2301a-ex01_normed.wav,s2301a-ex01,44100,993895,22.537301587301588,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2301a-ex01_question_normed.wav,s2301a-ex01_question,44100,183174,4.153605442176871,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2302b-ex01_normed.wav,s2302b-ex01,44100,1548946,35.123492063492066,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2302b-ex01_question_normed.wav,s2302b-ex01_question,44100,193858,4.395873015873016,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2403a-ex01_question_normed.wav,s2403a-ex01_question,44100,189994,4.308253968253968,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2502a-ex01_question_normed.wav,s2502a-ex01_question,44100,130660,2.96281179138322,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2801a-ex01_normed.wav,s2801a-ex01,44100,2686917,60.9278231292517,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2801a-ex01_question_normed.wav,s2801a-ex01_question,44100,132479,3.0040589569161,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s2902a-ex01_question_normed.wav,s2902a-ex01_question,44100,185902,4.21546485260771,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3001b-ex01_normed.wav,s3001b-ex01,44100,2168962,49.18281179138322,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3001b-ex01_question_normed.wav,s3001b-ex01_question,44100,195677,4.437120181405896,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3002a-ex01_question_normed.wav,s3002a-ex01_question,44100,204088,4.627845804988662,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3003a-ex01_normed.wav,s3003a-ex01,44100,1479307,33.54437641723356,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3003a-ex01_question_normed.wav,s3003a-ex01_question,44100,135206,3.065895691609977,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3003a-ex02_normed.wav,s3003a-ex02,44100,1966298,44.58725623582767,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3003a-ex02_question_normed.wav,s3003a-ex02_question,44100,172034,3.900997732426304,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3102b-ex01_normed.wav,s3102b-ex01,44100,917363,20.8018820861678,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3102b-ex01_question_normed.wav,s3102b-ex01_question,44100,162259,3.6793424036281177,1,0,ALL_SAMPLES
