variant,seed,split,metric,value
rf_stride_coupled,33,test_unseen,omission_detection_balanced_accuracy,0.5
rf_stride_coupled,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
rf_stride_coupled,33,test_unseen,onset_timing_error_ms,82.11518859863281
rf_stride_coupled,33,test_unseen,rate_mae_hz,1.962756633758545
rf_stride_coupled,33,test_unseen,jitter_magnitude_mae_ms,2.5379092693328857
rf_stride_coupled,33,test_unseen,phase_magnitude_mae_rad,0.7118284702301025
rf_dilation_decoupled,11,test_seen,rate_discrimination_balanced_accuracy,0.2127704991087344
rf_dilation_decoupled,11,test_seen,regular_vs_jitter_balanced_accuracy,0.4975051499198901
rf_dilation_decoupled,11,test_seen,omission_detection_balanced_accuracy,0.5023422598611429
rf_dilation_decoupled,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
rf_dilation_decoupled,11,test_seen,onset_timing_error_ms,84.56721496582031
rf_dilation_decoupled,11,test_seen,rate_mae_hz,2.0088417530059814
rf_dilation_decoupled,11,test_seen,jitter_magnitude_mae_ms,1.9468965530395508
rf_dilation_decoupled,11,test_seen,phase_magnitude_mae_rad,0.5256496667861938
rf_dilation_decoupled,11,test_unseen,unseen_rate_mae_hz,2.0293989181518555
rf_dilation_decoupled,11,test_unseen,unseen_jitter_mae_ms,2.5404741764068604
rf_dilation_decoupled,11,test_unseen,unseen_phase_magnitude_mae_rad,0.7797573208808899
rf_dilation_decoupled,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.484781405644715
rf_dilation_decoupled,11,test_unseen,omission_detection_balanced_accuracy,0.5064058515430543
rf_dilation_decoupled,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
rf_dilation_decoupled,11,test_unseen,onset_timing_error_ms,77.76512145996094
rf_dilation_decoupled,11,test_unseen,rate_mae_hz,2.0293989181518555
rf_dilation_decoupled,11,test_unseen,jitter_magnitude_mae_ms,2.5404741764068604
rf_dilation_decoupled,11,test_unseen,phase_magnitude_mae_rad,0.7797573208808899
rf_dilation_decoupled,22,test_seen,rate_discrimination_balanced_accuracy,0.34316176470588233
rf_dilation_decoupled,22,test_seen,regular_vs_jitter_balanced_accuracy,0.4842221713588159
rf_dilation_decoupled,22,test_seen,omission_detection_balanced_accuracy,0.4980239566643778
rf_dilation_decoupled,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
rf_dilation_decoupled,22,test_seen,onset_timing_error_ms,85.90042114257812
rf_dilation_decoupled,22,test_seen,rate_mae_hz,1.9597675800323486
rf_dilation_decoupled,22,test_seen,jitter_magnitude_mae_ms,1.9341886043548584
rf_dilation_decoupled,22,test_seen,phase_magnitude_mae_rad,0.5256788730621338
rf_dilation_decoupled,22,test_unseen,unseen_rate_mae_hz,2.0308451652526855
rf_dilation_decoupled,22,test_unseen,unseen_jitter_mae_ms,2.5338449478149414
rf_dilation_decoupled,22,test_unseen,unseen_phase_magnitude_mae_rad,0.7806065678596497
rf_dilation_decoupled,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.48807108159626145
rf_dilation_decoupled,22,test_unseen,omission_detection_balanced_accuracy,0.5002137828882068
rf_dilation_decoupled,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
rf_dilation_decoupled,22,test_unseen,onset_timing_error_ms,78.53367614746094
rf_dilation_decoupled,22,test_unseen,rate_mae_hz,2.0308451652526855
rf_dilation_decoupled,22,test_unseen,jitter_magnitude_mae_ms,2.5338449478149414
rf_dilation_decoupled,22,test_unseen,phase_magnitude_mae_rad,0.7806065678596497
rf_dilation_decoupled,33,test_seen,rate_discrimination_balanced_accuracy,0.40966176470588234
rf_dilation_decoupled,33,test_seen,regular_vs_jitter_balanced_accuracy,0.49016556038757914
rf_dilation_decoupled,33,test_seen,omission_detection_balanced_accuracy,0.4905012588693065
rf_dilation_decoupled,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
rf_dilation_decoupled,33,test_seen,onset_timing_error_ms,89.5670166015625
rf_dilation_decoupled,33,test_seen,rate_mae_hz,1.8987782001495361
rf_dilation_decoupled,33,test_seen,jitter_magnitude_mae_ms,2.0252394676208496
rf_dilation_decoupled,33,test_seen,phase_magnitude_mae_rad,0.5690091848373413
rf_dilation_decoupled,33,test_unseen,unseen_rate_mae_hz,1.9584243297576904
rf_dilation_decoupled,33,test_unseen,unseen_jitter_mae_ms,2.521596908569336
rf_dilation_decoupled,33,test_unseen,unseen_phase_magnitude_mae_rad,0.6979750394821167
rf_dilation_decoupled,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.49471192276947673
rf_dilation_decoupled,33,test_unseen,omission_detection_balanced_accuracy,0.4782094156092049
rf_dilation_decoupled,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
rf_dilation_decoupled,33,test_unseen,onset_timing_error_ms,80.04327392578125
rf_dilation_decoupled,33,test_unseen,rate_mae_hz,1.9584243297576904
rf_dilation_decoupled,33,test_unseen,jitter_magnitude_mae_ms,2.521596908569336
rf_dilation_decoupled,33,test_unseen,phase_magnitude_mae_rad,0.6979750394821167
kernel_3,11,test_seen,rate_discrimination_balanced_accuracy,0.21912923351158645
kernel_3,11,test_seen,regular_vs_jitter_balanced_accuracy,0.5
kernel_3,11,test_seen,omission_detection_balanced_accuracy,0.522194247348745
kernel_3,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_3,11,test_seen,onset_timing_error_ms,85.13573455810547
kernel_3,11,test_seen,rate_mae_hz,2.0103161334991455
kernel_3,11,test_seen,jitter_magnitude_mae_ms,1.9466354846954346
kernel_3,11,test_seen,phase_magnitude_mae_rad,0.5176956653594971
kernel_3,11,test_unseen,unseen_rate_mae_hz,2.0302655696868896
kernel_3,11,test_unseen,unseen_jitter_mae_ms,2.550569534301758
kernel_3,11,test_unseen,unseen_phase_magnitude_mae_rad,0.7715466022491455
kernel_3,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.5
kernel_3,11,test_unseen,omission_detection_balanced_accuracy,0.5027333669277871
kernel_3,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_3,11,test_unseen,onset_timing_error_ms,78.43632507324219
kernel_3,11,test_unseen,rate_mae_hz,2.0302655696868896
kernel_3,11,test_unseen,jitter_magnitude_mae_ms,2.550569534301758
kernel_3,11,test_unseen,phase_magnitude_mae_rad,0.7715466022491455
kernel_3,22,test_seen,rate_discrimination_balanced_accuracy,0.46285918003565063
kernel_3,22,test_seen,regular_vs_jitter_balanced_accuracy,0.5057907988097963
kernel_3,22,test_seen,omission_detection_balanced_accuracy,0.5476615548943313
kernel_3,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_3,22,test_seen,onset_timing_error_ms,86.57498931884766
kernel_3,22,test_seen,rate_mae_hz,1.479464054107666
kernel_3,22,test_seen,jitter_magnitude_mae_ms,1.9303971529006958
kernel_3,22,test_seen,phase_magnitude_mae_rad,0.5218071937561035
kernel_3,22,test_unseen,unseen_rate_mae_hz,1.8420822620391846
kernel_3,22,test_unseen,unseen_jitter_mae_ms,2.5236611366271973
kernel_3,22,test_unseen,unseen_phase_magnitude_mae_rad,0.7589060068130493
kernel_3,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.4866107114308553
kernel_3,22,test_unseen,omission_detection_balanced_accuracy,0.5889794921129384
kernel_3,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_3,22,test_unseen,onset_timing_error_ms,78.72239685058594
kernel_3,22,test_unseen,rate_mae_hz,1.8420822620391846
kernel_3,22,test_unseen,jitter_magnitude_mae_ms,2.5236611366271973
kernel_3,22,test_unseen,phase_magnitude_mae_rad,0.7589060068130493
kernel_3,33,test_seen,rate_discrimination_balanced_accuracy,0.4697382862235804
kernel_3,33,test_seen,regular_vs_jitter_balanced_accuracy,0.5433279926756694
kernel_3,33,test_seen,omission_detection_balanced_accuracy,0.5445410849164569
kernel_3,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_3,33,test_seen,onset_timing_error_ms,85.21546936035156
kernel_3,33,test_seen,rate_mae_hz,1.4769673347473145
kernel_3,33,test_seen,jitter_magnitude_mae_ms,2.0025200843811035
kernel_3,33,test_seen,phase_magnitude_mae_rad,0.5263949036598206
kernel_3,33,test_unseen,unseen_rate_mae_hz,1.710912823677063
kernel_3,33,test_unseen,unseen_jitter_mae_ms,2.5080513954162598
kernel_3,33,test_unseen,unseen_phase_magnitude_mae_rad,0.7596331834793091
kernel_3,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.533895960154953
kernel_3,33,test_unseen,omission_detection_balanced_accuracy,0.5577137447126911
kernel_3,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_3,33,test_unseen,onset_timing_error_ms,78.77735900878906
kernel_3,33,test_unseen,rate_mae_hz,1.710912823677063
kernel_3,33,test_unseen,jitter_magnitude_mae_ms,2.5080513954162598
kernel_3,33,test_unseen,phase_magnitude_mae_rad,0.7596331834793091
kernel_7,11,test_seen,rate_discrimination_balanced_accuracy,0.24649064171122995
kernel_7,11,test_seen,regular_vs_jitter_balanced_accuracy,0.5
kernel_7,11,test_seen,omission_detection_balanced_accuracy,0.5
kernel_7,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_7,11,test_seen,onset_timing_error_ms,85.1541748046875
kernel_7,11,test_seen,rate_mae_hz,2.0142314434051514
kernel_7,11,test_seen,jitter_magnitude_mae_ms,1.9385112524032593
kernel_7,11,test_seen,phase_magnitude_mae_rad,0.5217623710632324
kernel_7,11,test_unseen,unseen_rate_mae_hz,2.023289918899536
kernel_7,11,test_unseen,unseen_jitter_mae_ms,2.5332555770874023
kernel_7,11,test_unseen,unseen_phase_magnitude_mae_rad,0.773995578289032
kernel_7,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.5
kernel_7,11,test_unseen,omission_detection_balanced_accuracy,0.5
kernel_7,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_7,11,test_unseen,onset_timing_error_ms,77.84442901611328
kernel_7,11,test_unseen,rate_mae_hz,2.023289918899536
kernel_7,11,test_unseen,jitter_magnitude_mae_ms,2.5332555770874023
kernel_7,11,test_unseen,phase_magnitude_mae_rad,0.773995578289032
kernel_7,22,test_seen,rate_discrimination_balanced_accuracy,0.43572058823529414
kernel_7,22,test_seen,regular_vs_jitter_balanced_accuracy,0.5209201190203707
kernel_7,22,test_seen,omission_detection_balanced_accuracy,0.553131914244297
kernel_7,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_7,22,test_seen,onset_timing_error_ms,85.96533966064453
kernel_7,22,test_seen,rate_mae_hz,1.4472744464874268
kernel_7,22,test_seen,jitter_magnitude_mae_ms,1.992164134979248
kernel_7,22,test_seen,phase_magnitude_mae_rad,0.5710806250572205
kernel_7,22,test_unseen,unseen_rate_mae_hz,1.9086183309555054
kernel_7,22,test_unseen,unseen_jitter_mae_ms,2.502872943878174
kernel_7,22,test_unseen,unseen_phase_magnitude_mae_rad,0.8212649822235107
kernel_7,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.502367336899711
kernel_7,22,test_unseen,omission_detection_balanced_accuracy,0.5947287247850719
kernel_7,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_7,22,test_unseen,onset_timing_error_ms,79.63899230957031
kernel_7,22,test_unseen,rate_mae_hz,1.9086183309555054
kernel_7,22,test_unseen,jitter_magnitude_mae_ms,2.502872943878174
kernel_7,22,test_unseen,phase_magnitude_mae_rad,0.8212649822235107
kernel_7,33,test_seen,rate_discrimination_balanced_accuracy,0.252
kernel_7,33,test_seen,regular_vs_jitter_balanced_accuracy,0.49893186846723125
kernel_7,33,test_seen,omission_detection_balanced_accuracy,0.5059281300068665
kernel_7,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_7,33,test_seen,onset_timing_error_ms,84.69474029541016
kernel_7,33,test_seen,rate_mae_hz,1.968662977218628
kernel_7,33,test_seen,jitter_magnitude_mae_ms,2.05348801612854
kernel_7,33,test_seen,phase_magnitude_mae_rad,0.514422595500946
kernel_7,33,test_unseen,unseen_rate_mae_hz,1.9721965789794922
kernel_7,33,test_unseen,unseen_jitter_mae_ms,2.484065294265747
kernel_7,33,test_unseen,unseen_phase_magnitude_mae_rad,0.7669938802719116
kernel_7,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.4944352210539261
kernel_7,33,test_unseen,omission_detection_balanced_accuracy,0.5019011406844106
kernel_7,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_7,33,test_unseen,onset_timing_error_ms,77.79209899902344
kernel_7,33,test_unseen,rate_mae_hz,1.9721965789794922
kernel_7,33,test_unseen,jitter_magnitude_mae_ms,2.484065294265747
kernel_7,33,test_unseen,phase_magnitude_mae_rad,0.7669938802719116
kernel_15,11,test_seen,rate_discrimination_balanced_accuracy,0.296951871657754
kernel_15,11,test_seen,regular_vs_jitter_balanced_accuracy,0.49788662546730755
kernel_15,11,test_seen,omission_detection_balanced_accuracy,0.5071183337148089
kernel_15,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_15,11,test_seen,onset_timing_error_ms,99.26028442382812
kernel_15,11,test_seen,rate_mae_hz,1.9444756507873535
kernel_15,11,test_seen,jitter_magnitude_mae_ms,1.9674372673034668
kernel_15,11,test_seen,phase_magnitude_mae_rad,0.5869017839431763
kernel_15,11,test_unseen,unseen_rate_mae_hz,2.1698060035705566
kernel_15,11,test_unseen,unseen_jitter_mae_ms,2.5346226692199707
kernel_15,11,test_unseen,unseen_phase_magnitude_mae_rad,0.8290672302246094
kernel_15,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.49448133800651783
kernel_15,11,test_unseen,omission_detection_balanced_accuracy,0.5556828072747263
kernel_15,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_15,11,test_unseen,onset_timing_error_ms,87.6400146484375
kernel_15,11,test_unseen,rate_mae_hz,2.1698060035705566
kernel_15,11,test_unseen,jitter_magnitude_mae_ms,2.5346226692199707
kernel_15,11,test_unseen,phase_magnitude_mae_rad,0.8290672302246094
kernel_15,22,test_seen,rate_discrimination_balanced_accuracy,0.4661626559714795
kernel_15,22,test_seen,regular_vs_jitter_balanced_accuracy,0.4921110856794079
kernel_15,22,test_seen,omission_detection_balanced_accuracy,0.5
kernel_15,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_15,22,test_seen,onset_timing_error_ms,88.31671142578125
kernel_15,22,test_seen,rate_mae_hz,1.8422470092773438
kernel_15,22,test_seen,jitter_magnitude_mae_ms,1.944169044494629
kernel_15,22,test_seen,phase_magnitude_mae_rad,0.5336443185806274
kernel_15,22,test_unseen,unseen_rate_mae_hz,2.041081666946411
kernel_15,22,test_unseen,unseen_jitter_mae_ms,2.543729782104492
kernel_15,22,test_unseen,unseen_phase_magnitude_mae_rad,0.7887306213378906
kernel_15,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.49471192276947673
kernel_15,22,test_unseen,omission_detection_balanced_accuracy,0.5020080321285141
kernel_15,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_15,22,test_unseen,onset_timing_error_ms,80.75778198242188
kernel_15,22,test_unseen,rate_mae_hz,2.041081666946411
kernel_15,22,test_unseen,jitter_magnitude_mae_ms,2.543729782104492
kernel_15,22,test_unseen,phase_magnitude_mae_rad,0.7887306213378906
kernel_15,33,test_seen,rate_discrimination_balanced_accuracy,0.3467941176470588
kernel_15,33,test_seen,regular_vs_jitter_balanced_accuracy,0.5
kernel_15,33,test_seen,omission_detection_balanced_accuracy,0.4705043106736858
kernel_15,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_15,33,test_seen,onset_timing_error_ms,85.37350463867188
kernel_15,33,test_seen,rate_mae_hz,1.9965828657150269
kernel_15,33,test_seen,jitter_magnitude_mae_ms,1.9372048377990723
kernel_15,33,test_seen,phase_magnitude_mae_rad,0.5234841108322144
kernel_15,33,test_unseen,unseen_rate_mae_hz,2.023202419281006
kernel_15,33,test_unseen,unseen_jitter_mae_ms,2.515641689300537
kernel_15,33,test_unseen,unseen_phase_magnitude_mae_rad,0.7419718503952026
kernel_15,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.5
kernel_15,33,test_unseen,omission_detection_balanced_accuracy,0.48296608487180664
kernel_15,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_15,33,test_unseen,onset_timing_error_ms,77.92207336425781
kernel_15,33,test_unseen,rate_mae_hz,2.023202419281006
kernel_15,33,test_unseen,jitter_magnitude_mae_ms,2.515641689300537
kernel_15,33,test_unseen,phase_magnitude_mae_rad,0.7419718503952026
kernel_31,11,test_seen,rate_discrimination_balanced_accuracy,0.28052049910873444
kernel_31,11,test_seen,regular_vs_jitter_balanced_accuracy,0.515930418860151
kernel_31,11,test_seen,omission_detection_balanced_accuracy,0.5965133134966049
kernel_31,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_31,11,test_seen,onset_timing_error_ms,83.59866333007812
kernel_31,11,test_seen,rate_mae_hz,1.9890235662460327
kernel_31,11,test_seen,jitter_magnitude_mae_ms,1.9415781497955322
kernel_31,11,test_seen,phase_magnitude_mae_rad,0.5282191038131714
kernel_31,11,test_unseen,unseen_rate_mae_hz,2.0386455059051514
kernel_31,11,test_unseen,unseen_jitter_mae_ms,2.517918586730957
kernel_31,11,test_unseen,unseen_phase_magnitude_mae_rad,0.7818279266357422
kernel_31,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.5137582241898789
kernel_31,11,test_unseen,omission_detection_balanced_accuracy,0.6371493578878251
kernel_31,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_31,11,test_unseen,onset_timing_error_ms,76.22521209716797
kernel_31,11,test_unseen,rate_mae_hz,2.0386455059051514
kernel_31,11,test_unseen,jitter_magnitude_mae_ms,2.517918586730957
kernel_31,11,test_unseen,phase_magnitude_mae_rad,0.7818279266357422
kernel_31,22,test_seen,rate_discrimination_balanced_accuracy,0.37683823529411764
kernel_31,22,test_seen,regular_vs_jitter_balanced_accuracy,0.5158693827725643
kernel_31,22,test_seen,omission_detection_balanced_accuracy,0.5757534142061493
kernel_31,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_31,22,test_seen,onset_timing_error_ms,87.89790344238281
kernel_31,22,test_seen,rate_mae_hz,1.6945734024047852
kernel_31,22,test_seen,jitter_magnitude_mae_ms,2.0606441497802734
kernel_31,22,test_seen,phase_magnitude_mae_rad,0.539610743522644
kernel_31,22,test_unseen,unseen_rate_mae_hz,2.264249801635742
kernel_31,22,test_unseen,unseen_jitter_mae_ms,2.5082621574401855
kernel_31,22,test_unseen,unseen_phase_magnitude_mae_rad,0.7896259427070618
kernel_31,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.5281313410809814
kernel_31,22,test_unseen,omission_detection_balanced_accuracy,0.6118313558416174
kernel_31,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_31,22,test_unseen,onset_timing_error_ms,82.99658966064453
kernel_31,22,test_unseen,rate_mae_hz,2.264249801635742
kernel_31,22,test_unseen,jitter_magnitude_mae_ms,2.5082621574401855
kernel_31,22,test_unseen,phase_magnitude_mae_rad,0.7896259427070618
kernel_31,33,test_seen,rate_discrimination_balanced_accuracy,0.25
kernel_31,33,test_seen,regular_vs_jitter_balanced_accuracy,0.5
kernel_31,33,test_seen,omission_detection_balanced_accuracy,0.5
kernel_31,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
kernel_31,33,test_seen,onset_timing_error_ms,84.911865234375
kernel_31,33,test_seen,rate_mae_hz,2.019493818283081
kernel_31,33,test_seen,jitter_magnitude_mae_ms,1.9388551712036133
kernel_31,33,test_seen,phase_magnitude_mae_rad,0.5185080170631409
kernel_31,33,test_unseen,unseen_rate_mae_hz,2.023312568664551
kernel_31,33,test_unseen,unseen_jitter_mae_ms,2.514810085296631
kernel_31,33,test_unseen,unseen_phase_magnitude_mae_rad,0.7454363703727722
kernel_31,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.5
kernel_31,33,test_unseen,omission_detection_balanced_accuracy,0.5
kernel_31,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
kernel_31,33,test_unseen,onset_timing_error_ms,78.16227722167969
kernel_31,33,test_unseen,rate_mae_hz,2.023312568664551
kernel_31,33,test_unseen,jitter_magnitude_mae_ms,2.514810085296631
kernel_31,33,test_unseen,phase_magnitude_mae_rad,0.7454363703727722
event_baseline,11,test_seen,rate_discrimination_balanced_accuracy,0.21912923351158645
event_baseline,11,test_seen,regular_vs_jitter_balanced_accuracy,0.5
event_baseline,11,test_seen,omission_detection_balanced_accuracy,0.522194247348745
event_baseline,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
event_baseline,11,test_seen,onset_timing_error_ms,85.13573455810547
event_baseline,11,test_seen,rate_mae_hz,2.0103161334991455
event_baseline,11,test_seen,jitter_magnitude_mae_ms,1.9466354846954346
event_baseline,11,test_seen,phase_magnitude_mae_rad,0.5176956653594971
event_baseline,11,test_unseen,unseen_rate_mae_hz,2.0302655696868896
event_baseline,11,test_unseen,unseen_jitter_mae_ms,2.550569534301758
event_baseline,11,test_unseen,unseen_phase_magnitude_mae_rad,0.7715466022491455
event_baseline,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.5
event_baseline,11,test_unseen,omission_detection_balanced_accuracy,0.5027333669277871
event_baseline,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
event_baseline,11,test_unseen,onset_timing_error_ms,78.43632507324219
event_baseline,11,test_unseen,rate_mae_hz,2.0302655696868896
event_baseline,11,test_unseen,jitter_magnitude_mae_ms,2.550569534301758
event_baseline,11,test_unseen,phase_magnitude_mae_rad,0.7715466022491455
event_baseline,22,test_seen,rate_discrimination_balanced_accuracy,0.46285918003565063
event_baseline,22,test_seen,regular_vs_jitter_balanced_accuracy,0.5057907988097963
event_baseline,22,test_seen,omission_detection_balanced_accuracy,0.5476615548943313
event_baseline,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
event_baseline,22,test_seen,onset_timing_error_ms,86.57498931884766
event_baseline,22,test_seen,rate_mae_hz,1.479464054107666
event_baseline,22,test_seen,jitter_magnitude_mae_ms,1.9303971529006958
event_baseline,22,test_seen,phase_magnitude_mae_rad,0.5218071937561035
event_baseline,22,test_unseen,unseen_rate_mae_hz,1.8420822620391846
event_baseline,22,test_unseen,unseen_jitter_mae_ms,2.5236611366271973
event_baseline,22,test_unseen,unseen_phase_magnitude_mae_rad,0.7589060068130493
event_baseline,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.4866107114308553
event_baseline,22,test_unseen,omission_detection_balanced_accuracy,0.5889794921129384
event_baseline,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
event_baseline,22,test_unseen,onset_timing_error_ms,78.72239685058594
event_baseline,22,test_unseen,rate_mae_hz,1.8420822620391846
event_baseline,22,test_unseen,jitter_magnitude_mae_ms,2.5236611366271973
event_baseline,22,test_unseen,phase_magnitude_mae_rad,0.7589060068130493
event_baseline,33,test_seen,rate_discrimination_balanced_accuracy,0.4697382862235804
event_baseline,33,test_seen,regular_vs_jitter_balanced_accuracy,0.5433279926756694
event_baseline,33,test_seen,omission_detection_balanced_accuracy,0.5445410849164569
event_baseline,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
event_baseline,33,test_seen,onset_timing_error_ms,85.21546936035156
event_baseline,33,test_seen,rate_mae_hz,1.4769673347473145
event_baseline,33,test_seen,jitter_magnitude_mae_ms,2.0025200843811035
event_baseline,33,test_seen,phase_magnitude_mae_rad,0.5263949036598206
event_baseline,33,test_unseen,unseen_rate_mae_hz,1.710912823677063
event_baseline,33,test_unseen,unseen_jitter_mae_ms,2.5080513954162598
event_baseline,33,test_unseen,unseen_phase_magnitude_mae_rad,0.7596331834793091
event_baseline,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.533895960154953
event_baseline,33,test_unseen,omission_detection_balanced_accuracy,0.5577137447126911
event_baseline,33,test_unseen,phase_shift_detection_balanced_accuracy,0.5
event_baseline,33,test_unseen,onset_timing_error_ms,78.77735900878906
event_baseline,33,test_unseen,rate_mae_hz,1.710912823677063
event_baseline,33,test_unseen,jitter_magnitude_mae_ms,2.5080513954162598
event_baseline,33,test_unseen,phase_magnitude_mae_rad,0.7596331834793091
explicit_change,11,test_seen,rate_discrimination_balanced_accuracy,0.2771176470588235
explicit_change,11,test_seen,regular_vs_jitter_balanced_accuracy,0.5177233539330128
explicit_change,11,test_seen,omission_detection_balanced_accuracy,0.5056153200579843
explicit_change,11,test_seen,phase_shift_detection_balanced_accuracy,0.5
explicit_change,11,test_seen,onset_timing_error_ms,85.10664367675781
explicit_change,11,test_seen,rate_mae_hz,2.0073604583740234
explicit_change,11,test_seen,jitter_magnitude_mae_ms,1.9342243671417236
explicit_change,11,test_seen,phase_magnitude_mae_rad,0.5373374819755554
explicit_change,11,test_unseen,unseen_rate_mae_hz,2.021847724914551
explicit_change,11,test_unseen,unseen_jitter_mae_ms,2.517725944519043
explicit_change,11,test_unseen,unseen_phase_magnitude_mae_rad,0.7926153540611267
explicit_change,11,test_unseen,regular_vs_jitter_balanced_accuracy,0.5076554141302343
explicit_change,11,test_unseen,omission_detection_balanced_accuracy,0.4441721257654191
explicit_change,11,test_unseen,phase_shift_detection_balanced_accuracy,0.5
explicit_change,11,test_unseen,onset_timing_error_ms,78.00849151611328
explicit_change,11,test_unseen,rate_mae_hz,2.021847724914551
explicit_change,11,test_unseen,jitter_magnitude_mae_ms,2.517725944519043
explicit_change,11,test_unseen,phase_magnitude_mae_rad,0.7926153540611267
explicit_change,22,test_seen,rate_discrimination_balanced_accuracy,0.25
explicit_change,22,test_seen,regular_vs_jitter_balanced_accuracy,0.5
explicit_change,22,test_seen,omission_detection_balanced_accuracy,0.5
explicit_change,22,test_seen,phase_shift_detection_balanced_accuracy,0.5
explicit_change,22,test_seen,onset_timing_error_ms,85.01066589355469
explicit_change,22,test_seen,rate_mae_hz,2.018728733062744
explicit_change,22,test_seen,jitter_magnitude_mae_ms,1.9372773170471191
explicit_change,22,test_seen,phase_magnitude_mae_rad,0.517484188079834
explicit_change,22,test_unseen,unseen_rate_mae_hz,2.021810531616211
explicit_change,22,test_unseen,unseen_jitter_mae_ms,2.5133726596832275
explicit_change,22,test_unseen,unseen_phase_magnitude_mae_rad,0.7463260889053345
explicit_change,22,test_unseen,regular_vs_jitter_balanced_accuracy,0.5
explicit_change,22,test_unseen,omission_detection_balanced_accuracy,0.5
explicit_change,22,test_unseen,phase_shift_detection_balanced_accuracy,0.5
explicit_change,22,test_unseen,onset_timing_error_ms,78.42256927490234
explicit_change,22,test_unseen,rate_mae_hz,2.021810531616211
explicit_change,22,test_unseen,jitter_magnitude_mae_ms,2.5133726596832275
explicit_change,22,test_unseen,phase_magnitude_mae_rad,0.7463260889053345
explicit_change,33,test_seen,rate_discrimination_balanced_accuracy,0.3188970588235294
explicit_change,33,test_seen,regular_vs_jitter_balanced_accuracy,0.4898298619058518
explicit_change,33,test_seen,omission_detection_balanced_accuracy,0.5
explicit_change,33,test_seen,phase_shift_detection_balanced_accuracy,0.5
explicit_change,33,test_seen,onset_timing_error_ms,85.14511108398438
explicit_change,33,test_seen,rate_mae_hz,1.9963912963867188
explicit_change,33,test_seen,jitter_magnitude_mae_ms,1.9498043060302734
explicit_change,33,test_seen,phase_magnitude_mae_rad,0.5289661288261414
explicit_change,33,test_unseen,unseen_rate_mae_hz,2.0541841983795166
explicit_change,33,test_unseen,unseen_jitter_mae_ms,2.5111727714538574
explicit_change,33,test_unseen,unseen_phase_magnitude_mae_rad,0.7375677227973938
explicit_change,33,test_unseen,regular_vs_jitter_balanced_accuracy,0.4975096845600443
